seriesID,seriesCode,seriesName,seriesParent,seriesUnits,entityID,entityIso,entityName,dataValue,dataYear,dataNote,dataSource,seriesDescription,,Mobile,% mobile
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,75,ECU,Ecuador,6.26,2022,,Agencia de Regulación y Control de las Telecomunicaciones,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.68,9.8%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,77,ETH,Ethiopia,0.793,2022,,Ethiopian Communications Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.657714,45.3%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,81,FIN,Finland,1.89,2021,Using the binary system. Only second half of year 2021.,Finnish Transport and Communications Agency,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,81,FIN,Finland,4.2,2022,Using the binary system.,Finnish Transport and Communications Agency,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,3.94,48.4%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,84,GBR,United Kingdom,137,2020,Data is not yet provided consistently across all operators.,Office of Communications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,84,GBR,United Kingdom,151,2021,Figure reinstated due to reinstatement of BB subscribers. Figure calculated from Ofcom's 2021 Connected Nations Report.,Office of Communications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,84,GBR,United Kingdom,161,2022,Figure calculated from Ofcom's 2022 Connected Nations Report.,Office of Communications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,8.688,5.1%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,90,GHA,Ghana,0.232485,2021,"Total Data traffic from MTN  and Vodafone 232,485,264,927 MB",National Communications Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,90,GHA,Ghana,0.2767,2022,"Total fixed broadband data from MTN 118,859,294.3 GB and Vodafone 157,793,446.3 GB.",National Communications Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,1.4026,83.5%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,91,GIB,Gibraltar,0.046343,2019,,Gibraltar Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,93,GNB,Guinea-Bissau,1.058e-006,2018,,Autorité nationale de régulation des TICs(ARN),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,93,GNB,Guinea-Bissau,3.109e-006,2019,,Autoridade Reguladora Nacional das TIC,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,93,GNB,Guinea-Bissau,3.5e-005,2020,,Autoridade Reguladora Nacional das TIC,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,94,GNQ,Equatorial Guinea,2.51e-006,2021,,Órgano Regulador de las Telecomunicaciones,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,94,GNQ,Equatorial Guinea,6e-008,2022,,Órgano Regulador de las Telecomunicaciones,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.00575871,100.0%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,95,GRC,Greece,1.22,2014,,Hellenic Telecommunications & Post Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,95,GRC,Greece,1.5,2015,,Hellenic Telecommunications & Post Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,95,GRC,Greece,2.08,2016,,Hellenic Telecommunications & Post Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,95,GRC,Greece,2.68,2017,,Hellenic Telecommunications & Post Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,95,GRC,Greece,3.18,2018,,HELLENIC TELECOMMUNICATIONS & POST COMMISSION,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,95,GRC,Greece,4.4,2019,amended value,Hellenic Telecommunications & Post Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,95,GRC,Greece,6.505,2020,,Hellenic Telecommunications & Post Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,95,GRC,Greece,8.01474,2021,"amended value. The difference between fixed monthly BB traffic compared to mobile BB one is reasonable, since fixed connections do not have a metered charge (a flat rate data charge is included in the final price). On the other hand, most of the mobile programs do not offer unlimited data volume as in the case of fixed programs, which leads subscribers to make rational use of their mobile phone, related more to navigation and use of applications (mobile apps) . In addition, much of the traffic from mobile devices is done via WiFi networks, and thus, it is counted in the traffic of fixed networks. Another reason of such difference is the considerably increase of Work from Home, conducting to simultaneous use of fixed devices by many family members, which is not the case on mobile devices.",Hellenic Telecommunications & Post Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,95,GRC,Greece,9.72463,2022,Same note as on 2021.,Hellenic Telecommunications & Post Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.985687,9.2%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,97,GRL,Greenland,0.011287,2017,,Tele Greenland A/S,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,97,GRL,Greenland,0.023787,2018,,Tele Greenland A/S,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,97,GRL,Greenland,0.0306622,2019,,Tele Greenland A/S,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,103,HKG,"Hong Kong, China",2.33,2012,The data refers to broadband Internet traffic volume at the rate of 1.5Mbps or above.,Office of the Communications Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,103,HKG,"Hong Kong, China",2.63,2013,The data refers to broadband Internet traffic volume at the rate of 1.5Mbps or above.,Office of the Communications Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,103,HKG,"Hong Kong, China",3.09,2014,Internet traffic volume at the rate of 1.5Mbps or above.,Office of the Communications Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,103,HKG,"Hong Kong, China",3.74,2015,Internet traffic volume at the rate of 1.5Mbps or above.,Office of the Communications Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,103,HKG,"Hong Kong, China",5.15,2016,Internet traffic volume at the rate of 1.5Mbps or above.,Office of the Communications Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,103,HKG,"Hong Kong, China",6.19,2017,Internet traffic volume at the rate of 1Mbps or above.,Office of the Communications Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,103,HKG,"Hong Kong, China",6.99,2018,Internet traffic volume at the rate of 1Mbps or above.,Office of the Communications Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
